시군구명,어린이집코드,어린이집명,어린이집유형,운영현황,우편번호,상세주소,전화번호,팩스번호,홈페이지주소,보육실수,보육실 면적,놀이터수,CCTV총설치수,보육교직원수,정원,현원,시설 위도(좌표값),시설 경도(좌표값),통학차량운영여부,인가일자,휴지시작일자,휴지종료일자,폐지일자,데이터기준일자,제공서비스,반수-만0세,반수-만1세,반수-만2세,반수-만3세,반수-만4세,반수-만5세,반수-영아혼합(만0~2세),반수-유아혼합(만3~5세),반수-특수장애,반수-총계,아동수-만0세,아동수-만1세,아동수-만2세,아동수-만3세,아동수-만4세,아동수-만5세,아동수-영아혼합(만0~2세),아동수-유아혼합(만3~5세),아동수-특수장애,아동수-총계,근속년수-1년미만,근속년수-1년이상~2년미만,근속년수-2년이상~4년미만,근속년수-4년이상~6년미만,근속년수-6년이상,교직원현황-원장,교직원현황-보육교사,교직원현황-특수교사,교직원현황-치료교사,교직원현황-영양사,교직원현황-간호사,교직원현황-간호조무사,교직원현황-조리원,교직원현황-사무직원,교직원현황-총계,데이터수집일,ADM_NM
마포구,11440000198,숲속아침어린이집,민간,폐지,121888,서울 마포구 합정동 454-3 금악빌딩 1층,02-322-4617,02-322-4618,,3,77,0,0,0,30,0,126.9043627,37.550161,,2007/09/28,,,2011/02/28,2022/10/26,일반,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:03:45,
성북구,11290000316,맑은샘어린이집,민간,폐지,136834,서울 성북구 장위1동 234-66,070-8239-6859,02-6326-6859,,4,86,0,0,0,23,0,127.0472302,37.6164097,,2007/09/04,,,2011/07/08,2022/10/26,일반,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:46,
금천구,11545000345,금천구육아종합지원센터(시흥점),국공립,정상,8611,서울특별시 금천구 시흥대로73길 70 지하1층,02-894-2264,,,0,368,0,0,0,0,0,126.8955105,37.4568644,,2007/09/01,,,,2022/10/26,시간제보육,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:04:25,
관악구,11620000349,은영어린이집,가정,폐지,151775,서울 관악구 봉천6동 우성아파트 102동 107호,02-882-3007,02-882-3007,,0,0,0,0,0,20,0,126.9578767,37.4910936,,2007/07/30,,,2015/04/01,2022/10/26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:04:55,
중랑구,11260000262,동서울중앙어린이집,법인?단체등,폐지,131830,서울 중랑구 면목4동 374-55,02-494-7113,02-493-3458,,5,113,0,0,0,43,0,127.0837804,37.5755866,,2007/07/26,,,2011/05/04,2022/10/26,일반,0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:35,
동대문구,11230000301,신성어린이집,가정,폐지,130859,서울 동대문구 전농1동 신성미소지움 103동101호,02-6213-4279,02-2212-4279,,3,51,1,0,0,18,0,127.0684354,37.581387,,2007/07/24,,,2011/06/13,2022/06/15,일반,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/06/15 09:29:56,
구로구,11530000309,대상어린이집,가정,폐지,152093,서울 구로구 개봉3동 477번지 대상아파트 102동 102호,02-2611-5004,,,0,0,0,0,0,19,0,126.8497887,37.4823243,,2007/06/05,,,2009/02/27,2022/10/26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:04:16,
양천구,11470000179,아이꿈터어린이집,가정,폐지,158865,서울 양천구 신정3동 1283 푸른마을(아)302-103,02-2060-5232,,kidsdream.uriai.net,0,0,0,0,0,13,0,126.8368562,37.5114679,,2007/05/25,,,2009/01/08,2022/10/26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:03:56,
관악구,11620000347,행복한기쁨어린이집,민간,폐지,151805,서울 관악구 봉천동 41-62   [성현동],02-872-3218,,,3,129,0,0,0,23,0,126.9551746,37.4872896,,2007/05/07,,,2012/05/16,2022/10/26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:04:56,
강동구,11740000544,강동구육아종합지원센터,국공립,정상,5398,서울특별시 강동구 성내로6길 16,02-3425-5790,,,0,2064,0,0,0,0,0,127.1224768,37.5291659,,2007/05/02,,,,2022/10/26,시간제보육,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:05:35,
금천구,11545000197,새싹어린이집,민간,폐지,153855,서울 금천구 시흥4동 823-13,02-891-2215,02-891-2215,,3,114,0,0,0,30,0,126.9071837,37.4539158,,2007/04/13,,,2010/12/13,2022/10/26,일반,2,2,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:04:25,
마포구,11440000192,어린이세계어린이집,민간,폐지,121839,서울 마포구 서교동 382-13,02-337-0262,-335-4874,,4,200,0,0,0,38,0,126.9129038,37.5525517,,2007/03/30,,,2010/03/16,2022/10/26,일반,0,1,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:03:46,
마포구,11440000137,한나어린이집,민간,폐지,121825,서울 마포구 망원2동 453-25번지,02-3141-5603,02-324-1059,,4,150,0,0,0,30,0,126.8974633,37.5562779,,2007/03/23,,,2010/09/28,2022/10/26,일반,1,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:03:46,
은평구,11380000300,열매어린이집,가정,폐지,122800,서울 은평구 갈현1동 건영아파트 101동 110호,02-355-2289,,,0,0,0,0,0,11,0,126.9179225,37.628507,,2007/03/21,,,2009/04/01,2022/10/26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:03:26,
동대문구,11230000288,텀블랜드 어린이집,민간,폐지,130839,서울 동대문구 장안2동 324-9,02-2214-4417,02-2214-4418,,4,234,1,0,0,51,0,127.0738885,37.574485,,2007/03/20,,,2011/01/18,2022/06/15,일반,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/06/15 09:29:56,
강서구,11500000442,단비어린이집,가정,폐지,157836,서울 강서구 등촌2동  365-180,02-2642-3776,,019-583-3776,0,1,0,0,0,20,0,126.8609716,37.5512044,,2007/03/05,,,2009/12/03,2022/10/26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:04:06,
영등포구,11560000356,흰돌교회 방과후 어린이집,법인?단체등,폐지,7443,서울특별시 영등포구 대림로 107,02-841-4451,02-841-4453,,2,214,0,0,0,20,0,126.9027075,37.4909695,,2007/03/02,,,2012/03/04,2022/10/26,방과후 전담,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:04:36,
영등포구,11560000239,흰돌교회방과후교실,법인?단체등,폐지,150824,서울 영등포구 대림2동 1019-7,02-841-4451,02-841-4453,,2,214,0,0,0,20,0,126.9026292,37.4909971,,2007/03/02,,,2012/03/06,2022/10/26,방과후 전담,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:04:36,
영등포구,11560000236,경남몬테소리어린이집,민간,폐지,150781,서울 영등포구 신길6동 경남보라매아너스빌 관리동어린이집,02-845-0909,02-6232-0909,http://sungsim0909.0363.net,0,0,0,0,0,28,0,126.9219944,37.5145037,,2007/02/26,,,2009/05/30,2022/10/26,일반,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:04:35,
성북구,11290000300,정릉풍림,가정,폐지,136775,서울 성북구 정릉4동 풍림아파트 120동 101호,02-6224-0881,,,0,1,0,0,0,17,0,127.0181866,37.6055726,,2007/02/16,,,2010/02/28,2022/10/26,일반,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:46,
마포구,11440000068,소문난어린이집,가정,폐지,121829,서울 마포구 상수동 326-11,02-3143-1233,,,3,89,0,0,0,17,0,126.9220537,37.5469823,,2007/02/01,,,2011/11/22,2022/10/26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:03:45,
구로구,11530000296,성능어린이집,가정,폐지,152896,서울 구로구 오류2동 145-50,010-2871-0688,,,0,0,0,0,1,8,0,126.847009,37.4929072,,2007/01/23,,,2008/11/06,2022/10/26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,거짓,1,0,거짓,0,0,0,0,0,1,2022/10/26 22:04:16,
성북구,11290000289,햇살놀이,가정,폐지,136836,서울 성북구 장위1동 231-494,02-941-1434,02-941-1434,,3,33,0,0,0,12,0,127.0392141,37.612483,,2007/01/11,,,2011/02/01,2022/10/26,일반,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:46,
도봉구,11320000279,하나어린이집,가정,폐지,132731,서울 도봉구 도봉2동 한신아파트 124동102호,02-955-4981,,,3,84,0,0,0,19,0,127.0493986,37.6902465,,2007/01/05,,,2009/01/07,2022/10/26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:03:06,
은평구,11380000227,현대홈타운어린이집,민간,폐지,122041,서울 은평구 불광1동 633,02-353-3202,02-384-3202,,0,0,0,0,0,30,0,126.9341788,37.6117814,,2007/01/01,,,2007/07/21,2022/10/26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:03:26,
은평구,11380000291,햇살 밝은 어린이집,민간,폐지,122882,서울 은평구 신사1동 25-15,02-306-7014,02-302-9428,,1,60,0,0,0,23,0,126.9140758,37.597145,,2006/12/29,,,2010/03/05,2022/10/26,일반,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:03:26,
동작구,11590000454,맘스하트카페 신대방2동점,국공립,정상,7056,서울특별시 동작구 여의대방로24길 76 신대방2동주민자치센터 5층,02-823-4567,,,0,144,0,0,0,0,0,126.9244085,37.4984422,,2006/12/27,,,,2022/10/26,시간제보육,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 09:19:45,
동작구,11590000449,맘스하트카페 대방동점,국공립,정상,6945,서울특별시 동작구 여의대방로36길 11 육아종합지원센터 4층,02-823-4567,,,0,288,0,0,0,0,0,126.9229889,37.5046247,,2006/12/27,,,,2022/10/26,시간제보육,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 09:19:45,
동작구,11590000453,맘스하트카페 상도4동점,국공립,정상,7046,서울특별시 동작구 성대로16길 21 국공립윤슬어린이집 3층,02-823-4567,,,0,165,0,0,0,0,0,126.9373169,37.4976163,,2006/12/27,,,,2022/10/26,시간제보육,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 09:19:45,
동작구,11590000457,맘스하트카페 상도2동점,국공립,정상,7032,서울특별시 동작구 양녕로 220 상도역롯데캐슬 지하1층,02-823-4567,,,0,410,0,0,0,0,0,126.9471696,37.5007546,,2006/12/27,,,,2022/10/26,시간제보육,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 09:19:45,
동작구,11590000455,맘스하트카페 흑석동점,국공립,정상,6982,서울특별시 동작구 흑석한강로 11 흑석동주민센터 2층,02-823-4567,,,0,39,0,0,0,0,0,126.966612,37.5058617,,2006/12/27,,,,2022/10/26,시간제보육,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 09:19:45,
동작구,11590000460,따움상담센터,국공립,정상,7042,서울특별시 동작구 성대로2길 9 신한은행 5층,02-823-4567,,,0,125,0,0,0,0,0,126.9315471,37.4992497,,2006/12/27,,,,2022/10/26,시간제보육,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 09:19:45,
동작구,11590000451,맘스하트카페 사당3동점,국공립,정상,6989,서울특별시 동작구 사당로23길 254 별관 지하1층,02-823-4567,,,0,259,0,0,0,0,0,126.9685609,37.4927915,,2006/12/27,,,,2022/10/26,시간제보육,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 09:19:45,
동작구,11590000450,맘스하트카페 사당1동점,국공립,정상,7025,서울특별시 동작구 남부순환로 2081 사당어르신종합복지관 3층,02-823-4567,,,0,146,0,0,0,0,0,126.979843,37.477036,,2006/12/27,,,,2022/10/26,시간제보육,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 09:19:45,
동작구,11590000458,로야장난감대여점,국공립,정상,7032,서울특별시 동작구 양녕로 220 상도역롯데캐슬아파트 지하1층,02-823-4567,,,0,275,0,0,0,0,0,126.9471696,37.5007546,,2006/12/27,,,,2022/10/26,시간제보육,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 09:19:45,
동작구,11590000456,맘스하트카페 흑석동2호점,국공립,정상,6973,서울특별시 동작구 서달로 129 까망돌도서관 1층,02-823-4567,,,0,155,0,0,0,0,0,126.960611,37.5051202,,2006/12/27,,,,2022/10/26,시간제보육,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 09:19:45,
동작구,11590000459,토이즐장난감보관소,국공립,정상,7032,서울특별시 동작구 양녕로 220 상도역롯데캐슬아파트 지하1층,02-823-4567,,,0,128,0,0,0,0,0,126.9471696,37.5007546,,2006/12/27,,,,2022/10/26,시간제보육,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 09:19:45,
동작구,11590000452,맘스하트카페 상도1동점,국공립,정상,6969,서울특별시 동작구 상도로47아길 44-1 1층,02-823-4567,,,0,175,0,0,0,0,0,126.9534854,37.5042419,,2006/12/27,,,,2022/10/26,시간제보육,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 09:19:45,
영등포구,11560000229,리틀새록어린이집,가정,폐지,150822,서울 영등포구 대림1동 976-27,02-845-1162,02-831-8137,,0,0,0,0,0,20,0,126.9066125,37.4912482,,2006/11/28,,,2008/01/04,2022/10/26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:04:35,
구로구,11530000274,아이파크어린이집,가정,폐지,152092,서울 구로구 개봉2동 489번지 개봉아이파크 105동 101호,02-2685-7005,02-2685-7033,,0,0,0,0,0,18,0,126.859795,37.4900729,,2006/11/14,,,2009/07/30,2022/10/26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:04:16,
관악구,11620000322,신원어린이집방과후교실,법인?단체등,폐지,151869,서울 관악구 신림1동 1577-3,02-867-6700,02-862-2009,,0,50,0,0,0,60,0,126.9221607,37.4828663,,2006/11/01,,,2010/10/01,2022/10/26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:04:55,
강동구,11740000209,아기꿈사랑어린이집,가정,폐지,134751,서울 강동구 고덕1동 670 시영아파트 13동101호,02-429-0925,02-429-0925,,2,43,0,0,0,10,0,127.1491879,37.5601061,,2006/10/18,,,2011/04/26,2022/10/26,일반,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:05:36,
은평구,11380000279,금호어린이집,가정,폐지,122011,서울 은평구 응암1동 금호@ 105-101,02-359-4346,,www.cyworld.com/kumhobaby,3,41,0,0,0,13,0,126.9343675,37.6009009,,2006/10/09,,,2013/03/18,2022/10/26,일반,0,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:03:26,
도봉구,11320000277,덕성몬테소리가정어린이집,가정,폐지,132758,서울 도봉구 도봉2동 서원아파트 105-108,02-3494-4395,02-3494-4395,,0,0,0,0,0,11,0,127.0493986,37.6902465,,2006/09/28,,,,2022/10/26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:03:05,
서초구,11650000150,초록어린이집,가정,폐지,137846,서울 서초구 방배2동 959-29 1층,010-4729-7151,02-586-9869,,0,10,0,0,0,19,0,126.9880809,37.4837801,,2006/09/25,,,2010/01/02,2022/10/26,일반,1,1,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:05:05,
강남구,11680000048,조아 어린이집,민간,폐지,135810,서울 강남구 개포1동 660-26,02-577-2223,02-577-6883,,4,61,0,0,0,21,0,127.0581673,37.4778405,,2006/09/18,,,2011/08/31,2022/10/26,일반,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 09:13:35,
강서구,11500000253,예은아트키즈어린이집,민간,폐지,157019,서울 강서구 화곡본동 102-320,02-2698-4096,02-2699-4097,,4,461,2,0,0,154,0,126.8472594,37.5389276,,2006/08/14,,,2011/05/03,2022/10/26,일반,0,0,1,2,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:04:07,
종로구,11110000093,로뎀어린이집,민간,폐지,110551,서울 종로구 숭인1동 20-164,02-744-1377,02-744-1302,,4,184,0,0,0,44,0,127.0148977,37.5817059,,2006/08/01,,,2011/09/30,2022/10/26,일반,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:01:35,
구로구,11530000250,한일어린이집,가정,폐지,152051,서울 구로구 구로1동 한일유앤아이아파트106동101호,02-862-5350,,,0,0,0,0,0,18,0,126.8922617,37.5081163,,2006/07/24,,,2008/04/28,2022/10/26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:04:16,
강남구,11680000510,강남구육아종합지원센터논현점,국공립,정상,6058,서울특별시 강남구 학동로43길 17 2층,02-546-1736,,,0,153,0,0,0,0,0,127.037213,37.517342,,2006/07/01,,,,2022/10/26,시간제보육,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 09:13:35,
강남구,11680000508,강남구육아종합지원센터대치점,국공립,정상,6189,서울특별시 강남구 영동대로65길 11 4층,02-546-1736,,,0,321,0,0,0,0,0,127.0655854,37.5018618,,2006/07/01,,,,2022/10/26,시간제보육,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 09:13:35,
강남구,11680000509,강남구육아종합지원센터도곡점,국공립,정상,6269,서울특별시 강남구 도곡로18길 57 1층,02-546-1736,,,0,208,0,0,0,0,0,127.0390246,37.488238,,2006/07/01,,,,2022/10/26,시간제보육,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 09:13:35,
강남구,11680000507,강남구육아종합지원센터본원,국공립,정상,6186,서울특별시 강남구 삼성로72길 7 3층,02-546-1736,,,0,184,0,0,0,0,0,127.0597677,37.5026447,,2006/07/01,,,,2022/10/26,시간제보육,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 09:13:35,
강남구,11680000511,강남구육아종합지원센터삼성점,국공립,정상,6165,서울특별시 강남구 봉은사로82길 23 3층,02-546-1736,,,0,207,0,0,0,0,0,127.0555247,37.5117955,,2006/07/01,,,,2022/10/26,시간제보육,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 09:13:35,
강남구,11680000512,강남구육아종합지원센터세곡점,국공립,정상,6377,서울특별시 강남구 밤고개로 286 1층,02-546-1736,,,0,100,0,0,0,0,0,127.1069322,37.4690635,,2006/07/01,,,,2022/10/26,시간제보육,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 09:13:35,
강남구,11680000506,서울 강남구육아종합지원센터,국공립,정상,6186,서울특별시 강남구 대치2동 삼성로72길7 961-17,02-546-1736,,,0,183,0,0,0,0,0,127.0768762,37.4976333,,2006/07/01,,,,2022/10/26,시간제보육,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 09:13:35,
마포구,11440000163,샬롬몬테소리어린이집,가정,폐지,121220,서울 마포구 합정동 450-27  103호,02-3143-5686,,,0,0,0,0,0,9,0,126.9047442,37.5508857,,2006/06/26,,,2008/05/02,2022/10/26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:03:45,
양천구,11470000055,새동산방과후교실,법인?단체등,폐지,158851,서울 양천구 신정7동  189-6,02-2653-1007,02-2645-0560,,1,52,0,0,0,20,0,126.8636632,37.5061637,,2006/06/05,,,2011/06/13,2022/10/26,방과후 전담,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:03:56,
영등포구,11560000235,샤론 어린이집,가정,폐지,150822,서울 영등포구 대림1동 987-24 영우빌라 101호,02-836-4219,,,2,27,0,0,0,10,0,126.9054076,37.4902025,,2006/05/23,,,2010/08/04,2022/10/26,일반,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:04:35,
강서구,11500000213,새봄어린이집,가정,폐지,157883,서울 강서구 화곡1동 357-42,02-2690-9345,,,0,1,0,0,0,15,0,126.8383983,37.530636,,2006/04/25,,,2010/03/05,2022/10/26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:04:07,
양천구,11470000115,세신방과후교실,법인?단체등,폐지,158076,서울 양천구 신정6동 322-2,02-2649-6209,02-2649-6204,,1,52,0,0,0,20,0,126.8634327,37.5160025,,2006/04/05,,,2011/06/13,2022/10/26,방과후 전담,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:03:56,
성북구,11290000554,아이파크 어린이집,가정,폐지,2810,"서울특별시 성북구 종암로9길 71 203-102(종암동, 현대아이파크2차아파트)",02-926-5574,02-926-5577,,4,51,0,0,0,0,0,127.0323836,37.5968605,,2006/03/17,,,2013/03/04,2022/10/26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:46,
성북구,11290000012,성은몬테소리어린이집,민간,폐지,136845,서울 성북구 정릉2동 410-73,02-917-1239,02-918-3947,,4,80,0,0,0,47,0,127.0121071,37.6084639,,2006/03/10,,,2011/12/13,2022/10/26,일반,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:46,
금천구,11545000179,조은어린이집,민간,폐지,153808,서울 금천구 독산4동 193-1,02-863-0672,,,2,75,0,0,0,21,0,126.9036621,37.4710588,,2006/03/10,,,2010/12/16,2022/10/26,일반,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:04:25,
강동구,11740000203,중흥교회방과후교실,법인?단체등,폐지,134890,서울 강동구 성내3동 430-2,02-477-7401,02-486-6161,,0,0,0,0,0,20,18,127.1337087,37.5262422,,2006/03/09,,,2009/04/30,2022/10/26,방과후 전담,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:05:36,
마포구,11440000106,리틀킹 어린이집,직장,폐지,121869,서울 마포구 연남동 571-10,02-3140-8634,02-3140-8637,http://club.cyworld.com/littlekings,6,303,1,0,0,99,0,126.9189712,37.557911,,2006/03/06,,,2011/02/28,2022/10/26,일반,0,0,0,2,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:03:45,
노원구,11350000611,한내방과후교실,법인?단체등,폐지,139873,서울 노원구 하계2동 272-2,02-948-0125,02-948-0125,,0,1,0,0,0,20,0,127.0665471,37.6321002,,2006/03/01,,,2009/12/31,2022/10/26,방과후 전담,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:03:17,
도봉구,11320000216,거성신나라어린이집,가정,폐지,132021,서울 도봉구 방학1동 701-15번지 거성학마을 아파트 101동 104호,02-3493-0165,,,0,0,0,0,0,20,0,127.0396369,37.6665384,,2006/02/03,,,,2022/10/26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:03:05,
성북구,11290000214,예달미어린이집,민간,폐지,136071,서울 성북구 안암동1가 361번지 래미안아파트 관리동1층,02-328-3529,02-921-1448,www.ap3.co.kr/edmchild,1,111,0,0,0,35,0,127.0237646,37.5893186,,2006/02/03,,,2007/08/31,2022/10/26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:02:46,
은평구,11380000244,오르다 어린이집,민간,폐지,122901,서울 은평구 역촌2동 66-57,010-8917-5322,,,0,0,0,0,0,37,0,126.9189282,37.6099718,,2006/02/01,,,2008/04/07,2022/10/26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:03:26,
송파구,11710000211,햇빛어린이집,가정,폐지,138240,서울 송파구 신천동 20번지 파크리오219-102호,02-412-6543,,http://town.cyworld.com/cgy5393,3,145,0,0,0,20,0,127.1110358,37.5216025,,2006/01/26,,,2011/03/03,2022/10/26,일반,0,1,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022/10/26 22:05:27,
